time_s,Mux_Trajectory_X_1_ch1,Mux_Trajectory_X_1_ch2,Mux_Trajectory_X_1_ch3,Mux_Trajectory_X_1_ch4,Mux_Trajectory_X_1_ch5,Mux_Trajectory_X_1_ch6
10.39,-0.216983974,-0.311576396,-0.193677723,1.05191195,0,0
10.395,-0.216983974,-0.311576396,-0.193354025,1.05289018,0,0
10.4,-0.216983974,-0.311576396,-0.193030328,1.05386829,0,0
10.405,-0.216983974,-0.311576396,-0.19270663,1.05484641,0,0
10.41,-0.216983974,-0.311576396,-0.192382932,1.0558244,0,0
10.415,-0.216983974,-0.311576396,-0.192059234,1.05680263,0,0
10.42,-0.216983974,-0.311576396,-0.191735536,1.05778074,0,0
10.425,-0.216983974,-0.311576396,-0.191411838,1.05875885,0,0
10.43,-0.216983974,-0.311576396,-0.19108814,1.05973697,0,0
10.435,-0.216983974,-0.311576396,-0.190764442,1.06071508,0,0
10.44,-0.216983974,-0.311576396,-0.190440744,1.06169319,0,0
10.445,-0.216983974,-0.311576396,-0.190117046,1.0626713,0,0
10.45,-0.216983974,-0.311576396,-0.189793348,1.06364942,0,0
10.455,-0.216983974,-0.311576396,-0.18946965,1.06462741,0,0
10.46,-0.216983974,-0.311576396,-0.189145952,1.06560564,0,0
10.465,-0.216983974,-0.311576396,-0.188822255,1.06658375,0,0
10.47,-0.216983974,-0.311576396,-0.188498557,1.06756186,0,0
10.475,-0.216983974,-0.311576396,-0.188174859,1.06853986,0,0
10.48,-0.216983974,-0.311576396,-0.187851161,1.06951809,0,0
10.485,-0.216983974,-0.311576396,-0.187527463,1.0704962,0,0
10.49,-0.216983974,-0.311576396,-0.187203765,1.07147431,0,0
10.495,-0.216983974,-0.311576396,-0.186880067,1.07245231,0,0
10.5,-0.216983974,-0.311576396,-0.186556369,1.07343054,0,0
10.505,-0.216983974,-0.311576396,-0.186232671,1.07440865,0,0
10.51,-0.216983974,-0.311576396,-0.185908973,1.07538676,0,0
10.515,-0.216983974,-0.311576396,-0.185585275,1.07636476,0,0
10.52,-0.216983974,-0.311576396,-0.185261577,1.07734299,0,0
10.525,-0.216983974,-0.311576396,-0.184937879,1.0783211,0,0
10.53,-0.216983974,-0.311576396,-0.184614182,1.07929921,0,0
10.535,-0.216983974,-0.311576396,-0.184290484,1.0802772,0,0
10.54,-0.216983974,-0.311576396,-0.183966786,1.08125544,0,0
10.545,-0.216983974,-0.311576396,-0.183643088,1.08223355,0,0
10.55,-0.216983974,-0.311576396,-0.18331939,1.08321166,0,0
10.555,-0.216983974,-0.311576396,-0.182995692,1.08418977,0,0
10.56,-0.216983974,-0.311576396,-0.182671994,1.08516788,0,0
10.565,-0.216983974,-0.311576396,-0.182348296,1.086146,0,0
10.57,-0.216983974,-0.311576396,-0.182024598,1.08712411,0,0
10.575,-0.216983974,-0.311576396,-0.1817009,1.08810222,0,0
10.58,-0.216983974,-0.311576396,-0.181377202,1.08908021,0,0
10.585,-0.216983974,-0.311576396,-0.181053504,1.09005845,0,0
10.59,-0.216983974,-0.311576396,-0.180729806,1.09103656,0,0
10.595,-0.216983974,-0.311576396,-0.180406108,1.09201467,0,0
10.6,-0.216983974,-0.311576396,-0.180082411,1.09299266,0,0
10.605,-0.216983974,-0.311576396,-0.179758713,1.09397089,0,0
10.61,-0.216983974,-0.311576396,-0.179435015,1.09494901,0,0
10.615,-0.216983974,-0.311576396,-0.179111317,1.09592712,0,0
10.62,-0.216983974,-0.311576396,-0.178787619,1.09690511,0,0
10.625,-0.216983974,-0.311576396,-0.178463921,1.09788334,0,0
10.63,-0.216983974,-0.311576396,-0.178140223,1.09886146,0,0
10.635,-0.216983974,-0.311576396,-0.177816525,1.09983957,0,0
10.64,-0.216983974,-0.311576396,-0.177492827,1.10081756,0,0
10.645,-0.216983974,-0.311576396,-0.177169129,1.10179579,0,0
10.65,-0.216983974,-0.311576396,-0.176845431,1.1027739,0,0
10.655,-0.216983974,-0.311576396,-0.176521733,1.10375202,0,0
10.66,-0.216983974,-0.311576396,-0.176198035,1.10473001,0,0
10.665,-0.216983974,-0.311576396,-0.175874338,1.10570824,0,0
10.67,-0.216983974,-0.311576396,-0.17555064,1.10668635,0,0
10.675,-0.216983974,-0.311576396,-0.175226942,1.10766447,0,0
10.68,-0.216983974,-0.311576396,-0.174903244,1.10864258,0,0
10.685,-0.216983974,-0.311576396,-0.174579546,1.10962069,0,0
10.69,-0.216983974,-0.311576396,-0.174255848,1.1105988,0,0
10.695,-0.216983974,-0.311576396,-0.17393215,1.11157691,0,0
10.7,-0.216983974,-0.311576396,-0.173608452,1.11255503,0,0
10.705,-0.216983974,-0.311576396,-0.173284754,1.11353302,0,0
10.71,-0.216983974,-0.311576396,-0.172961056,1.11451125,0,0
10.715,-0.216983974,-0.311576396,-0.172637358,1.11548936,0,0
10.72,-0.216983974,-0.311576396,-0.17231366,1.11646748,0,0
10.725,-0.216983974,-0.311576396,-0.171989962,1.11744547,0,0
10.73,-0.216983974,-0.311576396,-0.171666265,1.1184237,0,0
10.735,-0.216983974,-0.311576396,-0.171342567,1.11940181,0,0
10.74,-0.216983974,-0.311576396,-0.171018869,1.12037992,0,0
10.745,-0.216983974,-0.311576396,-0.170695171,1.12135792,0,0
10.75,-0.216983974,-0.311576396,-0.170371473,1.12233615,0,0
10.755,-0.216983974,-0.311576396,-0.170047775,1.12331426,0,0
10.76,-0.216983974,-0.311576396,-0.169724077,1.12429237,0,0
10.765,-0.216983974,-0.311576396,-0.169400379,1.12527037,0,0
10.77,-0.216983974,-0.311576396,-0.169076681,1.1262486,0,0
10.775,-0.216983974,-0.311576396,-0.168752983,1.12722671,0,0
10.78,-0.216983974,-0.311576396,-0.168429285,1.12820482,0,0
10.785,-0.216983974,-0.311576396,-0.168105587,1.12918282,0,0
10.79,-0.216983974,-0.311576396,-0.167781889,1.13016105,0,0
10.795,-0.216983974,-0.311576396,-0.167458192,1.13113916,0,0
10.8,-0.216983974,-0.311576396,-0.167134494,1.13211727,0,0
10.805,-0.216983974,-0.311576396,-0.166810796,1.13309538,0,0
10.81,-0.216983974,-0.311576396,-0.166487098,1.1340735,0,0
10.815,-0.216983974,-0.311576396,-0.1661634,1.13505161,0,0
10.82,-0.216983974,-0.311576396,-0.165839702,1.13602972,0,0
10.825,-0.216983974,-0.311576396,-0.165516004,1.13700783,0,0
10.83,-0.216983974,-0.311576396,-0.165192306,1.13798583,0,0
10.835,-0.216983974,-0.311576396,-0.164868608,1.13896406,0,0
10.84,-0.216983974,-0.311576396,-0.16454491,1.13994217,0,0
10.845,-0.216983974,-0.311576396,-0.164221212,1.14092028,0,0
10.85,-0.216983974,-0.311576396,-0.163897514,1.14189827,0,0
10.855,-0.216983974,-0.311576396,-0.163573816,1.14287651,0,0
10.86,-0.216983974,-0.311576396,-0.163250118,1.14385462,0,0
10.865,-0.216983974,-0.311576396,-0.162926421,1.14483273,0,0
10.87,-0.216983974,-0.311576396,-0.162602723,1.14581072,0,0
10.875,-0.216983974,-0.311576396,-0.162279025,1.14678895,0,0
10.88,-0.216983974,-0.311576396,-0.161955327,1.14776707,0,0
10.885,-0.216983974,-0.311576396,-0.161631629,1.14874518,0,0
10.89,-0.216983974,-0.311576396,-0.161307931,1.14972317,0,0
10.895,-0.216983974,-0.311576396,-0.160984233,1.1507014,0,0
10.9,-0.216983974,-0.311576396,-0.160660535,1.15167952,0,0
10.905,-0.216983974,-0.311576396,-0.160336837,1.15265763,0,0
10.91,-0.216983974,-0.311576396,-0.160013139,1.15363562,0,0
10.915,-0.216983974,-0.311576396,-0.159689441,1.15461385,0,0
10.92,-0.216983974,-0.311576396,-0.159365743,1.15559196,0,0
10.925,-0.216983974,-0.311576396,-0.159042045,1.15657008,0,0
10.93,-0.216983974,-0.311576396,-0.158718348,1.15754819,0,0
10.935,-0.216983974,-0.311576396,-0.15839465,1.1585263,0,0
10.94,-0.216983974,-0.311576396,-0.158070952,1.15950441,0,0
10.945,-0.216983974,-0.311576396,-0.157747254,1.16048253,0,0
10.95,-0.216983974,-0.311576396,-0.157423556,1.16146064,0,0
10.955,-0.216983974,-0.311576396,-0.157099858,1.16243863,0,0
10.96,-0.216983974,-0.311576396,-0.15677616,1.16341686,0,0
10.965,-0.216983974,-0.311576396,-0.156452462,1.16439497,0,0
10.97,-0.216983974,-0.311576396,-0.156128764,1.16537309,0,0
10.975,-0.216983974,-0.311576396,-0.155805066,1.16635108,0,0
10.98,-0.216983974,-0.311576396,-0.155481368,1.16732931,0,0
10.985,-0.216983974,-0.311576396,-0.15515767,1.16830742,0,0
10.99,-0.216983974,-0.311576396,-0.154833972,1.16928554,0,0
10.995,-0.216983974,-0.311576396,-0.154510275,1.17026353,0,0
11,-0.216983974,-0.311576396,-0.154186577,1.17124176,0,0
11.005,-0.216983974,-0.311576396,-0.153862879,1.17221987,0,0
11.01,-0.216983974,-0.311576396,-0.153539181,1.17319798,0,0
11.015,-0.216983974,-0.311576396,-0.153215483,1.17417598,0,0
11.02,-0.216983974,-0.311576396,-0.152891785,1.17515421,0,0
11.025,-0.216983974,-0.311576396,-0.152568087,1.17613232,0,0
11.03,-0.216983974,-0.311576396,-0.152244389,1.17711043,0,0
11.035,-0.216983974,-0.311576396,-0.151920691,1.17808843,0,0
11.04,-0.216983974,-0.311576396,-0.151596993,1.17906666,0,0
11.045,-0.216983974,-0.311576396,-0.151273295,1.18004477,0,0
11.05,-0.216983974,-0.311576396,-0.150949597,1.18102288,0,0
11.055,-0.216983974,-0.311576396,-0.150625899,1.18200099,0,0
11.06,-0.216983974,-0.311576396,-0.150302202,1.18297911,0,0
11.065,-0.216983974,-0.311576396,-0.149978504,1.18395722,0,0
11.07,-0.216983974,-0.311576396,-0.149654806,1.18493533,0,0
11.075,-0.216983974,-0.311576396,-0.149331108,1.18591344,0,0
11.08,-0.216983974,-0.311576396,-0.14900741,1.18689144,0,0
11.085,-0.216983974,-0.311576396,-0.148683712,1.18786967,0,0
11.09,-0.216983974,-0.311576396,-0.148360014,1.18884778,0,0
11.095,-0.216983974,-0.311576396,-0.148036316,1.18982589,0,0
11.1,-0.216983974,-0.311576396,-0.147712618,1.19080389,0,0
11.105,-0.216983974,-0.311576396,-0.14738892,1.19178212,0,0
11.11,-0.216983974,-0.311576396,-0.147065222,1.19276023,0,0
11.115,-0.216983974,-0.311576396,-0.146741524,1.19373834,0,0
11.12,-0.216983974,-0.311576396,-0.146417826,1.19471633,0,0
11.125,-0.216983974,-0.311576396,-0.146094128,1.19569457,0,0
11.13,-0.216983974,-0.311576396,-0.145770431,1.19667268,0,0
11.135,-0.216983974,-0.311576396,-0.145446733,1.19765079,0,0
11.14,-0.216983974,-0.311576396,-0.145123035,1.19862878,0,0
11.145,-0.216983974,-0.311576396,-0.144799337,1.19960701,0,0
11.15,-0.216983974,-0.311576396,-0.144475639,1.20058513,0,0
11.155,-0.216983974,-0.311576396,-0.144151941,1.20156324,0,0
11.16,-0.216983974,-0.311576396,-0.143828243,1.20254123,0,0
11.165,-0.216983974,-0.311576396,-0.143504545,1.20351946,0,0
11.17,-0.216983974,-0.311576396,-0.143180847,1.20449758,0,0
11.175,-0.216983974,-0.311576396,-0.142857149,1.20547569,0,0
11.18,-0.216983974,-0.311576396,-0.142533451,1.2064538,0,0
11.185,-0.216983974,-0.311576396,-0.142209753,1.20743191,0,0
11.19,-0.216983974,-0.311576396,-0.141886055,1.20841002,0,0
11.195,-0.216983974,-0.311576396,-0.141562358,1.20938814,0,0
11.2,-0.216983974,-0.311576396,-0.14123866,1.21036625,0,0
11.205,-0.216983974,-0.311576396,-0.140914962,1.21134424,0,0
11.21,-0.216983974,-0.311576396,-0.140591264,1.21232247,0,0
11.215,-0.216983974,-0.311576396,-0.140267566,1.21330059,0,0
11.22,-0.216983974,-0.311576396,-0.139943868,1.2142787,0,0
11.225,-0.216983974,-0.311576396,-0.13962017,1.21525669,0,0
11.23,-0.216983974,-0.311576396,-0.139296472,1.21623492,0,0
11.235,-0.216983974,-0.311576396,-0.138972774,1.21721303,0,0
11.24,-0.216983974,-0.311576396,-0.138649076,1.21819115,0,0
11.245,-0.216983974,-0.311576396,-0.138325378,1.21916914,0,0
11.25,-0.216983974,-0.311576396,-0.13800168,1.22014737,0,0
11.255,-0.216983974,-0.311576396,-0.137677982,1.22112548,0,0
11.26,-0.216983974,-0.311576396,-0.137354285,1.2221036,0,0
11.265,-0.216983974,-0.311576396,-0.137030587,1.22308159,0,0
11.27,-0.216983974,-0.311576396,-0.136706889,1.22405982,0,0
11.275,-0.216983974,-0.311576396,-0.136383191,1.22503793,0,0
11.28,-0.216983974,-0.311576396,-0.136059493,1.22601604,0,0
11.285,-0.216983974,-0.311576396,-0.135735795,1.22699404,0,0
11.29,-0.216983974,-0.311576396,-0.135412097,1.22797227,0,0
11.295,-0.216983974,-0.311576396,-0.135088399,1.22895038,0,0
11.3,-0.216983974,-0.311576396,-0.134764701,1.22992849,0,0
11.305,-0.216983974,-0.311576396,-0.134441003,1.23090661,0,0
11.31,-0.216983974,-0.311576396,-0.134117305,1.23188472,0,0
11.315,-0.216983974,-0.311576396,-0.133793607,1.23286283,0,0
11.32,-0.216983974,-0.311576396,-0.133469909,1.23384094,0,0
11.325,-0.216983974,-0.311576396,-0.133146212,1.23481905,0,0
11.33,-0.216983974,-0.311576396,-0.132822514,1.23579705,0,0
11.335,-0.216983974,-0.311576396,-0.132498816,1.23677528,0,0
11.34,-0.216983974,-0.311576396,-0.132175118,1.23775339,0,0
11.345,-0.216983974,-0.311576396,-0.13185142,1.2387315,0,0
11.35,-0.216983974,-0.311576396,-0.131527722,1.2397095,0,0
11.355,-0.216983974,-0.311576396,-0.131204024,1.24068773,0,0
11.36,-0.216983974,-0.311576396,-0.130880326,1.24166584,0,0
11.365,-0.216983974,-0.311576396,-0.130556628,1.24264395,0,0
11.37,-0.216983974,-0.311576396,-0.13023293,1.24362195,0,0
11.375,-0.216983974,-0.311576396,-0.129909232,1.24460018,0,0
11.38,-0.216983974,-0.311576396,-0.129585534,1.24557829,0,0
11.385,-0.216983974,-0.311576396,-0.129261836,1.2465564,0,0
11.39,-0.216983974,-0.311576396,-0.128938138,1.24753439,0,0
11.395,-0.216983974,-0.311576396,-0.128614441,1.24851263,0,0
11.4,-0.216983974,-0.311576396,-0.128290743,1.24949074,0,0
11.405,-0.216983974,-0.311576396,-0.127967045,1.25046885,0,0
11.41,-0.216983974,-0.311576396,-0.127643347,1.25144684,0,0
11.415,-0.216983974,-0.311576396,-0.127319649,1.25242507,0,0
11.42,-0.216983974,-0.311576396,-0.126995951,1.25340319,0,0
11.425,-0.216983974,-0.311576396,-0.126672253,1.2543813,0,0
11.43,-0.216983974,-0.311576396,-0.126348555,1.25535941,0,0
11.435,-0.216983974,-0.311576396,-0.126024857,1.25633752,0,0
11.44,-0.216983974,-0.311576396,-0.125701159,1.25731575,0,0
11.445,-0.216983974,-0.311576396,-0.125377461,1.25829363,0,0
11.45,-0.216983974,-0.311576396,-0.125053763,1.25927174,0,0
11.455,-0.216983974,-0.311576396,-0.124730065,1.26024985,0,0
11.46,-0.216983974,-0.311576396,-0.124406368,1.26122808,0,0
11.465,-0.216983974,-0.311576396,-0.12408267,1.2622062,0,0
11.47,-0.216983974,-0.311576396,-0.123758972,1.26318431,0,0
11.475,-0.216983974,-0.311576396,-0.123435274,1.26416242,0,0
11.48,-0.216983974,-0.311576396,-0.123111576,1.26514053,0,0
11.485,-0.216983974,-0.311576396,-0.122787878,1.26611853,0,0
11.49,-0.216983974,-0.311576396,-0.12246418,1.26709664,0,0
11.495,-0.216983974,-0.311576396,-0.122140482,1.26807475,0,0
11.5,-0.216983974,-0.311576396,-0.121816784,1.26905298,0,0
11.505,-0.216983974,-0.311576396,-0.121493086,1.27003109,0,0
11.51,-0.216983974,-0.311576396,-0.121169388,1.27100921,0,0
11.515,-0.216983974,-0.311576396,-0.12084569,1.27198732,0,0
11.52,-0.216983974,-0.311576396,-0.120521992,1.27296543,0,0
11.525,-0.216983974,-0.311576396,-0.120198295,1.27394342,0,0
11.53,-0.216983974,-0.311576396,-0.119874597,1.27492154,0,0
11.535,-0.216983974,-0.311576396,-0.119550899,1.27589965,0,0
11.54,-0.216983974,-0.311576396,-0.119227201,1.27687788,0,0
11.545,-0.216983974,-0.311576396,-0.118903503,1.27785599,0,0
11.55,-0.216983974,-0.311576396,-0.118579805,1.2788341,0,0
11.555,-0.216983974,-0.311576396,-0.118256107,1.27981222,0,0
11.56,-0.216983974,-0.311576396,-0.117932409,1.28079033,0,0
11.565,-0.216983974,-0.311576396,-0.117608711,1.28176856,0,0
11.57,-0.216983974,-0.311576396,-0.117285013,1.28274643,0,0
11.575,-0.216983974,-0.311576396,-0.116961315,1.28372455,0,0
11.58,-0.216983974,-0.311576396,-0.116637617,1.28470266,0,0
11.585,-0.216983974,-0.311576396,-0.116313919,1.28568089,0,0
11.59,-0.216983974,-0.311576396,-0.115990222,1.286659,0,0
11.595,-0.216983974,-0.311576396,-0.115666524,1.28763711,0,0
11.6,-0.216983974,-0.311576396,-0.115342826,1.28861523,0,0
11.605,-0.216983974,-0.311576396,-0.115019128,1.28959334,0,0
11.61,-0.216983974,-0.311576396,-0.11469543,1.29057133,0,0
11.615,-0.216983974,-0.311576396,-0.114371732,1.29154944,0,0
11.62,-0.216983974,-0.311576396,-0.114048034,1.29252756,0,0
11.625,-0.216983974,-0.311576396,-0.113724336,1.29350579,0,0
11.63,-0.216983974,-0.311576396,-0.113400638,1.2944839,0,0
11.635,-0.216983974,-0.311576396,-0.11307694,1.29546201,0,0
11.64,-0.216983974,-0.311576396,-0.112753242,1.29644012,0,0
11.645,-0.216983974,-0.311576396,-0.112429544,1.29741824,0,0
11.65,-0.216983974,-0.311576396,-0.112105846,1.29839623,0,0
11.655,-0.216983974,-0.311576396,-0.111782148,1.29937434,0,0
11.66,-0.216983974,-0.311576396,-0.111458451,1.30035245,0,0
11.665,-0.216983974,-0.311576396,-0.111134753,1.30133069,0,0
11.67,-0.216983974,-0.311576396,-0.110811055,1.3023088,0,0
11.675,-0.216983974,-0.311576396,-0.110487357,1.30328691,0,0
11.68,-0.216983974,-0.311576396,-0.110163659,1.30426502,0,0
11.685,-0.216983974,-0.311576396,-0.109839961,1.30524313,0,0
11.69,-0.216983974,-0.311576396,-0.109516263,1.30622137,0,0
11.695,-0.216983974,-0.311576396,-0.109192565,1.30719924,0,0
11.7,-0.216983974,-0.311576396,-0.108868867,1.30817735,0,0
11.705,-0.216983974,-0.311576396,-0.108545169,1.30915546,0,0
11.71,-0.216983974,-0.311576396,-0.108221471,1.3101337,0,0
11.715,-0.216983974,-0.311576396,-0.107897773,1.31111181,0,0
11.72,-0.216983974,-0.311576396,-0.107574075,1.31208992,0,0
11.725,-0.216983974,-0.311576396,-0.107250378,1.31306803,0,0
11.73,-0.216983974,-0.311576396,-0.10692668,1.31404614,0,0
11.735,-0.216983974,-0.311576396,-0.106602982,1.31502414,0,0
11.74,-0.216983974,-0.311576396,-0.106279284,1.31600225,0,0
11.745,-0.216983974,-0.311576396,-0.105955586,1.31698036,0,0
11.75,-0.216983974,-0.311576396,-0.105631888,1.31795859,0,0
11.755,-0.216983974,-0.311576396,-0.10530819,1.31893671,0,0
11.76,-0.216983974,-0.311576396,-0.104984492,1.31991482,0,0
11.765,-0.216983974,-0.311576396,-0.104660794,1.32089293,0,0
11.77,-0.216983974,-0.311576396,-0.104337096,1.32187104,0,0
11.775,-0.216983974,-0.311576396,-0.104013398,1.32284904,0,0
11.78,-0.216983974,-0.311576396,-0.1036897,1.32382715,0,0
11.785,-0.216983974,-0.311576396,-0.103366002,1.32480526,0,0
11.79,-0.216983974,-0.311576396,-0.103042305,1.32578349,0,0
11.795,-0.216983974,-0.311576396,-0.102718607,1.3267616,0,0
11.8,-0.216983974,-0.311576396,-0.102394909,1.32773972,0,0
11.805,-0.216983974,-0.311576396,-0.102071211,1.32871783,0,0
11.81,-0.216983974,-0.311576396,-0.101747513,1.32969594,0,0
11.815,-0.216983974,-0.311576396,-0.101423815,1.33067417,0,0
11.82,-0.216983974,-0.311576396,-0.101100117,1.33165205,0,0
11.825,-0.216983974,-0.311576396,-0.100776419,1.33263016,0,0
11.83,-0.216983974,-0.311576396,-0.100452721,1.33360827,0,0
11.835,-0.216983974,-0.311576396,-0.100129023,1.3345865,0,0
11.84,-0.216983974,-0.311576396,-0.0998053253,1.33556461,0,0
11.845,-0.216983974,-0.311576396,-0.0994816273,1.33654273,0,0
11.85,-0.216983974,-0.311576396,-0.0991579294,1.33752084,0,0
11.855,-0.216983974,-0.311576396,-0.0988342315,1.33849895,0,0
11.86,-0.216983974,-0.311576396,-0.0985105336,1.33947694,0,0
11.865,-0.216983974,-0.311576396,-0.0981868356,1.34045506,0,0
11.87,-0.216983974,-0.311576396,-0.0978631377,1.34143317,0,0
11.875,-0.216983974,-0.311576396,-0.0975394398,1.3424114,0,0
11.88,-0.216983974,-0.311576396,-0.0972157419,1.34338951,0,0
11.885,-0.216983974,-0.311576396,-0.0968920439,1.34436762,0,0
11.89,-0.216983974,-0.311576396,-0.096568346,1.34534574,0,0
11.895,-0.216983974,-0.311576396,-0.0962446481,1.34632385,0,0
11.9,-0.216983974,-0.311576396,-0.0959209502,1.34730184,0,0
11.905,-0.216983974,-0.311576396,-0.0955972522,1.34827995,0,0
11.91,-0.216983974,-0.311576396,-0.0952735543,1.34925807,0,0
11.915,-0.216983974,-0.311576396,-0.0949498564,1.3502363,0,0
11.92,-0.216983974,-0.311576396,-0.0946261585,1.35121441,0,0
11.925,-0.216983974,-0.311576396,-0.0943024606,1.35219252,0,0
11.93,-0.216983974,-0.311576396,-0.0939787626,1.35317063,0,0
11.935,-0.216983974,-0.311576396,-0.0936550647,1.35414875,0,0
11.94,-0.216983974,-0.311576396,-0.0933313668,1.35512698,0,0
11.945,-0.216983974,-0.311576396,-0.0930076689,1.35610485,0,0
11.95,-0.216983974,-0.311576396,-0.0926839709,1.35708296,0,0
11.955,-0.216983974,-0.311576396,-0.092360273,1.35806108,0,0
11.96,-0.216983974,-0.311576396,-0.0920365751,1.35903931,0,0
11.965,-0.216983974,-0.311576396,-0.0917128772,1.36001742,0,0
11.97,-0.216983974,-0.311576396,-0.0913891792,1.36099553,0,0
11.975,-0.216983974,-0.311576396,-0.0910654813,1.36197364,0,0
11.98,-0.216983974,-0.311576396,-0.0907417834,1.36295176,0,0
11.985,-0.216983974,-0.311576396,-0.0904180855,1.36392975,0,0
11.99,-0.216983974,-0.311576396,-0.0900943875,1.36490786,0,0
11.995,-0.216983974,-0.311576396,-0.0897706896,1.36588597,0,0
12,-0.216983974,-0.311576396,-0.0894469917,1.3668642,0,0
12.005,-0.216983974,-0.311576396,-0.0891232938,1.36784232,0,0
12.01,-0.216983974,-0.311576396,-0.0887995958,1.36882043,0,0
12.015,-0.216983974,-0.311576396,-0.0884758979,1.36979854,0,0
12.02,-0.216983974,-0.311576396,-0.0881522,1.37077665,0,0
12.025,-0.216983974,-0.311576396,-0.0878285021,1.37175465,0,0
12.03,-0.216983974,-0.311576396,-0.0875048041,1.37273276,0,0
12.035,-0.216983974,-0.311576396,-0.0871810988,1.37371087,0,0
12.04,-0.216983974,-0.311576396,-0.0868574083,1.3746891,0,0
12.045,-0.216983974,-0.311576396,-0.0865337029,1.37566721,0,0
12.05,-0.216983974,-0.311576396,-0.0862100124,1.37664533,0,0
12.055,-0.216983974,-0.311576396,-0.0858863071,1.37762344,0,0
12.06,-0.216983974,-0.311576396,-0.0855626166,1.37860155,0,0
12.065,-0.216983974,-0.311576396,-0.0852389112,1.37957978,0,0
12.07,-0.216983974,-0.311576396,-0.0849152207,1.38055766,0,0
12.075,-0.216983974,-0.311576396,-0.0845915154,1.38153577,0,0
12.08,-0.216983974,-0.311576396,-0.0842678249,1.38251388,0,0
12.085,-0.216983974,-0.311576396,-0.0839441195,1.38349211,0,0
12.09,-0.216983974,-0.311576396,-0.083620429,1.38447022,0,0
12.095,-0.216983974,-0.311576396,-0.0832967311,1.38544834,0,0
12.1,-0.216983974,-0.311576396,-0.0829730406,1.38642645,0,0
12.105,-0.216983974,-0.311576396,-0.0826493353,1.38740456,0,0
12.11,-0.216983974,-0.311576396,-0.0823256448,1.38838255,0,0
12.115,-0.216983974,-0.311576396,-0.0820019394,1.38936067,0,0
12.12,-0.216983974,-0.311576396,-0.0816782489,1.39033878,0,0
12.125,-0.216983974,-0.311576396,-0.0813545436,1.39131701,0,0
12.13,-0.216983974,-0.311576396,-0.0810308531,1.39229512,0,0
12.135,-0.216983974,-0.311576396,-0.0807071477,1.39327323,0,0
12.14,-0.216983974,-0.311576396,-0.0803834572,1.39425135,0,0
12.145,-0.216983974,-0.311576396,-0.0800597519,1.39522946,0,0
12.15,-0.216983974,-0.311576396,-0.0797360614,1.39620745,0,0
12.155,-0.216983974,-0.311576396,-0.079412356,1.39718556,0,0
12.16,-0.216983974,-0.311576396,-0.0790886506,1.39816368,0,0
12.165,-0.216983974,-0.311576396,-0.0787649602,1.39914191,0,0
12.17,-0.216983974,-0.311576396,-0.0784412548,1.40012002,0,0
12.175,-0.216983974,-0.311576396,-0.0781175643,1.40109813,0,0
12.18,-0.216983974,-0.311576396,-0.0777938589,1.40207624,0,0
12.185,-0.216983974,-0.311576396,-0.0774701685,1.40305436,0,0
12.19,-0.216983974,-0.311576396,-0.0771464631,1.40403259,0,0
12.195,-0.216983974,-0.311576396,-0.0768227726,1.40501046,0,0
12.2,-0.216983974,-0.311576396,-0.0764990672,1.40598857,0,0
12.205,-0.216983974,-0.311576396,-0.0761753768,1.40696669,0,0
12.21,-0.216983974,-0.311576396,-0.0758516714,1.40794492,0,0
12.215,-0.216983974,-0.311576396,-0.0755279809,1.40892303,0,0
12.22,-0.216983974,-0.311576396,-0.075204283,1.40990114,0,0
12.225,-0.216983974,-0.311576396,-0.0748805925,1.41087925,0,0
12.23,-0.216983974,-0.311576396,-0.0745568871,1.41185737,0,0
12.235,-0.216983974,-0.311576396,-0.0742331967,1.41283536,0,0
12.24,-0.216983974,-0.311576396,-0.0739094913,1.41381347,0,0
12.245,-0.216983974,-0.311576396,-0.0735858008,1.41479158,0,0
12.25,-0.216983974,-0.311576396,-0.0732620955,1.41576982,0,0
12.255,-0.216983974,-0.311576396,-0.072938405,1.41674793,0,0
12.26,-0.216983974,-0.311576396,-0.0726146996,1.41772604,0,0
12.265,-0.216983974,-0.311576396,-0.0722910091,1.41870415,0,0
12.27,-0.216983974,-0.311576396,-0.0719673038,1.41968226,0,0
12.275,-0.216983974,-0.311576396,-0.0716436133,1.42066026,0,0
12.28,-0.216983974,-0.311576396,-0.0713199079,1.42163837,0,0
12.285,-0.216983974,-0.311576396,-0.0709962025,1.42261648,0,0
12.29,-0.216983974,-0.311576396,-0.0706725121,1.42359471,0,0
12.295,-0.216983974,-0.311576396,-0.0703488067,1.42457283,0,0
12.3,-0.216983974,-0.311576396,-0.0700251162,1.42555094,0,0
12.305,-0.216983974,-0.311576396,-0.0697014108,1.42652905,0,0
12.31,-0.216983974,-0.311576396,-0.0693777204,1.42750716,0,0
12.315,-0.216983974,-0.311576396,-0.069054015,1.42848539,0,0
12.32,-0.216983974,-0.311576396,-0.0687303245,1.42946327,0,0
12.325,-0.216983974,-0.311576396,-0.0684066191,1.43044138,0,0
12.33,-0.216983974,-0.311576396,-0.0680829287,1.43141949,0,0
12.335,-0.216983974,-0.311576396,-0.0677592233,1.43239772,0,0
12.34,-0.216983974,-0.311576396,-0.0674355328,1.43337584,0,0
12.345,-0.216983974,-0.311576396,-0.0671118349,1.43435395,0,0
12.35,-0.216983974,-0.311576396,-0.0667881444,1.43533206,0,0
12.355,-0.216983974,-0.311576396,-0.066464439,1.43631017,0,0
